user_country,room_view,stay_type,original_lang,Month,rating,review_post_date,stay_duration_days,combined_name
Germany,Medium Room,Group,de,2024-08,8.0,2024-08-30,3,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-08,9.0,2024-08-30,1,Numa Vogelweider - numa-salzburg-vogelweider
Hungary,Medium Room,Couple,hu,2024-08,9.0,2024-08-29,3,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room - Twin Bed,Couple,vi,2024-08,9.0,2024-08-28,2,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Solo traveller,fr,2024-08,10.0,2024-08-28,1,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Extra Large Room with Sofa Bed and Separate Living Area,Family,de,2024-08,10.0,2024-08-27,1,Numa Vogelweider - numa-salzburg-vogelweider
Romania,Medium Room,Couple,ro,2024-08,9.0,2024-08-27,4,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-08,10.0,2024-08-27,1,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room - Twin Bed,Group,de,2024-08,8.0,2024-08-26,1,Numa Vogelweider - numa-salzburg-vogelweider
Denmark,Medium Room - Twin Bed,Couple,da,2024-08,8.0,2024-08-25,4,Numa Vogelweider - numa-salzburg-vogelweider
Hungary,Medium Room,Couple,hu,2024-08,8.0,2024-08-25,7,Numa Vogelweider - numa-salzburg-vogelweider
Romania,Medium Room,Couple,ro,2024-08,9.0,2024-08-23,1,Numa Vogelweider - numa-salzburg-vogelweider
Sweden,Medium Room,Couple,sv,2024-08,10.0,2024-08-23,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Solo traveller,vi,2024-08,10.0,2024-08-22,2,Numa Vogelweider - numa-salzburg-vogelweider
Switzerland,Medium Room,Couple,fr,2024-08,8.0,2024-08-22,2,Numa Vogelweider - numa-salzburg-vogelweider
Italy,Extra Large Room with Sofa Bed and Separate Living Area,Couple,it,2024-08,10.0,2024-08-20,2,Numa Vogelweider - numa-salzburg-vogelweider
Greece,Medium Room,Family,zh,2024-08,10.0,2024-08-19,1,Numa Vogelweider - numa-salzburg-vogelweider
France,Medium Room,Family,fr,2024-08,9.0,2024-08-19,1,Numa Vogelweider - numa-salzburg-vogelweider
Czech Republic,Medium Room - Twin Bed,Family,cs,2024-08,9.0,2024-08-18,4,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room - Twin Bed,Group,de,2024-08,8.0,2024-08-18,2,Numa Vogelweider - numa-salzburg-vogelweider
Taiwan,Medium Room,Group,zh-tw,2024-08,8.0,2024-08-18,2,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-08,8.0,2024-08-18,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Extra Large Room with Sofa Bed and Separate Living Area,Couple,de,2024-08,8.0,2024-08-18,1,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-08,8.0,2024-08-17,2,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-08,8.0,2024-08-17,1,Numa Vogelweider - numa-salzburg-vogelweider
Spain,Medium Room,Couple,es,2024-08,8.0,2024-08-16,2,Numa Vogelweider - numa-salzburg-vogelweider
Italy,Medium Room - Accessible,Couple,it,2024-08,10.0,2024-08-16,2,Numa Vogelweider - numa-salzburg-vogelweider
Czech Republic,Medium Room,Couple,cs,2024-08,10.0,2024-08-15,3,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Solo traveller,de,2024-08,10.0,2024-08-15,2,Numa Vogelweider - numa-salzburg-vogelweider
Netherlands,Medium Room,Group,nl,2024-08,8.0,2024-08-14,1,Numa Vogelweider - numa-salzburg-vogelweider
Turkey,Medium Room,Couple,tr,2024-08,8.0,2024-08-14,2,Numa Vogelweider - numa-salzburg-vogelweider
Czech Republic,Medium Room,Couple,cs,2024-08,10.0,2024-08-13,1,Numa Vogelweider - numa-salzburg-vogelweider
Israel,Medium Room,Couple,he,2024-08,8.0,2024-08-13,1,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Family,de,2024-08,10.0,2024-08-12,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-08,9.0,2024-08-11,2,Numa Vogelweider - numa-salzburg-vogelweider
Czech Republic,Medium Room - Twin Bed,Couple,cs,2024-08,8.0,2024-08-10,3,Numa Vogelweider - numa-salzburg-vogelweider
Turkey,Medium Room,Solo traveller,de,2024-08,9.0,2024-08-10,3,Numa Vogelweider - numa-salzburg-vogelweider
Italy,Extra Large Room with Sofa Bed and Separate Living Area,Family,it,2024-08,10.0,2024-08-09,2,Numa Vogelweider - numa-salzburg-vogelweider
Slovakia,Medium Room,Couple,sk,2024-08,10.0,2024-08-08,3,Numa Vogelweider - numa-salzburg-vogelweider
Hungary,Medium Room,Couple,hu,2024-08,10.0,2024-08-08,3,Numa Vogelweider - numa-salzburg-vogelweider
Hong Kong,Medium Room,Couple,zh-tw,2024-08,8.0,2024-08-05,2,Numa Vogelweider - numa-salzburg-vogelweider
Italy,Extra Large Room with Sofa Bed and Separate Living Area,Family,it,2024-08,10.0,2024-08-05,1,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-08,10.0,2024-08-05,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-08,9.0,2024-08-05,2,Numa Vogelweider - numa-salzburg-vogelweider
Hungary,Medium Room,Solo traveller,hu,2024-08,10.0,2024-08-04,3,Numa Vogelweider - numa-salzburg-vogelweider
France,Extra Large Room with Sofa Bed and Separate Living Area,Group,fr,2024-08,10.0,2024-08-04,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Extra Large Room with Sofa Bed and Separate Living Area,Group,de,2024-08,8.0,2024-08-03,1,Numa Vogelweider - numa-salzburg-vogelweider
Malaysia,Medium Room,Couple,de,2024-08,10.0,2024-08-03,2,Numa Vogelweider - numa-salzburg-vogelweider
Taiwan,Medium Room,Family,zh-tw,2024-08,8.0,2024-08-03,5,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Family,zh,2024-08,8.0,2024-08-01,3,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-08,8.0,2024-08-01,2,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Solo traveller,de,2024-07,10.0,2024-07-30,3,Numa Vogelweider - numa-salzburg-vogelweider
Turkey,Medium Room,Group,tr,2024-07,10.0,2024-07-28,1,Numa Vogelweider - numa-salzburg-vogelweider
Switzerland,Medium Room,Couple,de,2024-07,8.0,2024-07-27,2,Numa Vogelweider - numa-salzburg-vogelweider
Romania,Medium Room,Couple,ro,2024-07,9.0,2024-07-27,3,Numa Vogelweider - numa-salzburg-vogelweider
Sweden,Medium Room,Couple,sv,2024-07,9.0,2024-07-26,2,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-07,8.0,2024-07-26,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Solo traveller,de,2024-07,10.0,2024-07-26,2,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-07,10.0,2024-07-23,2,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-07,10.0,2024-07-22,2,Numa Vogelweider - numa-salzburg-vogelweider
Czech Republic,Medium Room,Solo traveller,cs,2024-07,9.0,2024-07-20,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-07,10.0,2024-07-18,1,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Solo traveller,de,2024-07,10.0,2024-07-18,3,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-07,8.0,2024-07-18,1,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-07,10.0,2024-07-16,1,Numa Vogelweider - numa-salzburg-vogelweider
Finland,Medium Room,Couple,fi,2024-07,9.0,2024-07-14,2,Numa Vogelweider - numa-salzburg-vogelweider
Croatia,Medium Room,Couple,hr,2024-07,10.0,2024-07-14,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-07,8.0,2024-07-11,1,Numa Vogelweider - numa-salzburg-vogelweider
Spain,Medium Room,Couple,es,2024-12,7.0,2024-12-27,3,Numa Vogelweider - numa-salzburg-vogelweider
Italy,Medium Room - Accessible,Solo traveller,it,2024-12,7.0,2024-12-26,3,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-12,7.0,2024-12-18,3,Numa Vogelweider - numa-salzburg-vogelweider
Taiwan,Medium Room,Couple,zh-tw,2024-12,7.0,2024-12-04,3,Numa Vogelweider - numa-salzburg-vogelweider
Italy,Medium Room,Solo traveller,it,2024-11,7.0,2024-11-26,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Solo traveller,de,2024-11,7.0,2024-11-25,2,Numa Vogelweider - numa-salzburg-vogelweider
Romania,Medium Room,Group,ro,2024-11,7.0,2024-11-25,3,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Solo traveller,de,2024-11,7.0,2024-11-18,1,Numa Vogelweider - numa-salzburg-vogelweider
Czech Republic,Medium Room,Solo traveller,ko,2024-10,5.0,2024-10-27,1,Numa Vogelweider - numa-salzburg-vogelweider
Croatia,Extra Large Room with Sofa Bed and Separate Living Area,Group,hr,2024-10,7.0,2024-10-26,2,Numa Vogelweider - numa-salzburg-vogelweider
Taiwan,Extra Large Room with Sofa Bed and Separate Living Area,Group,zh-tw,2024-10,7.0,2024-10-20,2,Numa Vogelweider - numa-salzburg-vogelweider
South Korea,Medium Room,Solo traveller,ko,2024-10,5.0,2024-10-20,4,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Couple,de,2024-10,7.0,2024-10-13,2,Numa Vogelweider - numa-salzburg-vogelweider
Saudi Arabia,Medium Room - Twin Bed,Couple,ar,2024-10,1.0,2024-10-05,3,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Solo traveller,de,2024-09,5.0,2024-09-29,2,Numa Vogelweider - numa-salzburg-vogelweider
France,Medium Room - Accessible,Couple,fr,2024-09,7.0,2024-09-28,2,Numa Vogelweider - numa-salzburg-vogelweider
Spain,Medium Room,Couple,es,2024-09,5.0,2024-09-27,3,Numa Vogelweider - numa-salzburg-vogelweider
Switzerland,Medium Room - Twin Bed,Group,de,2024-09,7.0,2024-09-26,2,Numa Vogelweider - numa-salzburg-vogelweider
Austria,Medium Room,Solo traveller,de,2024-09,7.0,2024-09-20,2,Numa Vogelweider - numa-salzburg-vogelweider
Germany,Medium Room,Couple,de,2024-09,7.0,2024-09-14,1,Numa Vogelweider - numa-salzburg-vogelweider
Saudi Arabia,Medium Room,Couple,ar,2024-08,1.0,2024-08-11,6,Numa Vogelweider - numa-salzburg-vogelweider
Sweden,Medium Room,Family,de,2024-07,7.0,2024-07-16,2,Numa Vogelweider - numa-salzburg-vogelweider
United Kingdom,Extra Large Studio with Kitchen and Balcony,Couple,en,2024-12,8.0,2024-12-29,2,Numa Nook - frederics-serviced-apartment
Turkey,Large Studio with Kitchen,Couple,en,2024-12,10.0,2024-12-27,4,Numa Nook - frederics-serviced-apartment
United Kingdom,Extra Large Studio with Kitchen and Sofa Bed,Group,en,2024-12,9.0,2024-12-21,3,Numa Nook - frederics-serviced-apartment
United Kingdom,Medium Room,Family,en,2024-12,10.0,2024-12-09,3,Numa Nook - frederics-serviced-apartment
United Kingdom,Large Studio with Kitchen,Couple,en,2024-12,10.0,2024-12-08,4,Numa Nook - frederics-serviced-apartment
Canada,Large Studio with Kitchen,Solo traveller,en-us,2024-12,9.0,2024-12-08,3,Numa Nook - frederics-serviced-apartment
Australia,Medium Room,Couple,en,2024-11,8.0,2024-11-26,4,Numa Nook - frederics-serviced-apartment
United Kingdom,Large Studio with Kitchen,Solo traveller,en,2024-11,9.0,2024-11-23,4,Numa Nook - frederics-serviced-apartment
United Kingdom,Large Studio with Kitchen,Couple,en,2024-11,8.0,2024-11-17,4,Numa Nook - frederics-serviced-apartment
Australia,Extra Large Studio with Kitchen and Balcony,Couple,en,2024-11,9.0,2024-11-17,3,Numa Nook - frederics-serviced-apartment
United Kingdom,Medium Room,Couple,en,2024-11,10.0,2024-11-12,2,Numa Nook - frederics-serviced-apartment
India,Extra Large Studio with Kitchen and Balcony,Solo traveller,en,2024-11,9.0,2024-11-09,3,Numa Nook - frederics-serviced-apartment
Bulgaria,Medium Room,Couple,en,2024-11,10.0,2024-11-08,7,Numa Nook - frederics-serviced-apartment
Australia,Medium Room,Couple,en,2024-11,8.0,2024-11-06,2,Numa Nook - frederics-serviced-apartment
United States,Large Studio with Kitchen,Group,en-us,2024-10,10.0,2024-10-21,3,Numa Nook - frederics-serviced-apartment
United Kingdom,Extra Large Studio with Kitchen and Balcony,Group,en,2024-10,10.0,2024-10-17,2,Numa Nook - frederics-serviced-apartment
United Kingdom,Extra Large Studio with Kitchen,Family,en,2024-10,10.0,2024-10-15,4,Numa Nook - frederics-serviced-apartment
Cyprus,Medium Room,Family,en,2024-10,10.0,2024-10-10,2,Numa Nook - frederics-serviced-apartment
United Kingdom,Large Studio with Kitchen,Family,en,2024-10,9.0,2024-10-07,3,Numa Nook - frederics-serviced-apartment
United States,Medium Room,Couple,en-us,2024-10,8.0,2024-10-06,4,Numa Nook - frederics-serviced-apartment
United States,Medium Room,Couple,en-us,2024-10,9.0,2024-10-06,2,Numa Nook - frederics-serviced-apartment
Israel,Extra Large Studio with Kitchen and Balcony,Couple,en-us,2024-09,9.0,2024-09-30,4,Numa Nook - frederics-serviced-apartment
Australia,Medium Room,Couple,en,2024-09,8.0,2024-09-28,4,Numa Nook - frederics-serviced-apartment
Canada,Large Studio with Kitchen,Couple,en-us,2024-09,9.0,2024-09-28,5,Numa Nook - frederics-serviced-apartment
Sweden,Large Studio with Kitchen,Solo traveller,en,2024-09,10.0,2024-09-20,6,Numa Nook - frederics-serviced-apartment
Italy,Large Studio with Kitchen,Solo traveller,en-us,2024-09,9.0,2024-09-20,4,Numa Nook - frederics-serviced-apartment
Israel,Large Studio with Kitchen,Group,en-us,2024-09,8.0,2024-09-20,1,Numa Nook - frederics-serviced-apartment
United States,Medium Room,Couple,en-us,2024-09,8.0,2024-09-19,2,Numa Nook - frederics-serviced-apartment
Switzerland,Extra Large Studio with Kitchen and Balcony,Couple,en,2024-09,8.0,2024-09-06,4,Numa Nook - frederics-serviced-apartment
Israel,Extra Large Studio with Kitchen,Couple,en-us,2024-09,8.0,2024-09-04,7,Numa Nook - frederics-serviced-apartment
United Kingdom,Large Studio with Kitchen,Group,en,2024-08,10.0,2024-08-29,4,Numa Nook - frederics-serviced-apartment
United States,Large Studio with Kitchen,Couple,en-us,2024-08,9.0,2024-08-27,4,Numa Nook - frederics-serviced-apartment
Israel,Extra Large Studio with Kitchen,Solo traveller,en-us,2024-08,10.0,2024-08-13,7,Numa Nook - frederics-serviced-apartment
Netherlands,Large Studio with Kitchen,Couple,en,2024-08,8.0,2024-08-12,3,Numa Nook - frederics-serviced-apartment
Ukraine,Extra Large Studio with Kitchen and Balcony,Group,en,2024-08,10.0,2024-08-09,2,Numa Nook - frederics-serviced-apartment
Ukraine,Medium Room,Solo traveller,en,2024-08,10.0,2024-08-09,2,Numa Nook - frederics-serviced-apartment
Spain,Large Studio with Kitchen,Solo traveller,en-us,2024-07,10.0,2024-07-30,6,Numa Nook - frederics-serviced-apartment
United States,Extra Large Studio with Kitchen and Sofa Bed,Family,en-us,2024-07,9.0,2024-07-27,7,Numa Nook - frederics-serviced-apartment
Canada,Medium Room,Family,en,2024-07,8.0,2024-07-18,6,Numa Nook - frederics-serviced-apartment
Turkey,Extra Large Studio with Kitchen and Balcony,Couple,en,2024-12,4.0,2024-12-16,7,Numa Nook - frederics-serviced-apartment
United States,Large Studio with Kitchen,Couple,en-us,2024-12,1.0,2024-12-13,7,Numa Nook - frederics-serviced-apartment
Belarus,Large Studio with Kitchen,Couple,en,2024-12,7.0,2024-12-12,2,Numa Nook - frederics-serviced-apartment
Germany,Extra Large Studio with Kitchen and Sofa Bed,Family,en-us,2024-11,7.0,2024-11-01,2,Numa Nook - frederics-serviced-apartment
United Kingdom,Medium Room,Couple,en,2024-10,7.0,2024-10-23,4,Numa Nook - frederics-serviced-apartment
Australia,Extra Large Studio with Kitchen,Family,en,2024-10,1.0,2024-10-16,2,Numa Nook - frederics-serviced-apartment
Ireland,Extra Large Studio with Kitchen and Balcony,Solo traveller,en,2024-10,4.0,2024-10-15,2,Numa Nook - frederics-serviced-apartment
China,Extra Large Studio with Kitchen and Sofa Bed,Group,en,2024-10,7.0,2024-10-08,4,Numa Nook - frederics-serviced-apartment
Australia,Large Studio with Kitchen,Couple,en,2024-09,6.0,2024-09-30,4,Numa Nook - frederics-serviced-apartment
Ireland,Large Studio with Kitchen,Couple,en,2024-09,7.0,2024-09-30,1,Numa Nook - frederics-serviced-apartment
Australia,Medium Room,Couple,en,2024-09,1.0,2024-09-23,4,Numa Nook - frederics-serviced-apartment
Croatia,Large Studio with Kitchen,Couple,en,2024-09,7.0,2024-09-09,4,Numa Nook - frederics-serviced-apartment
Germany,Medium Room,Couple,en-us,2024-09,6.0,2024-09-07,1,Numa Nook - frederics-serviced-apartment
Australia,Medium Room,Couple,en,2024-08,5.0,2024-08-17,6,Numa Nook - frederics-serviced-apartment
Germany,Large Studio with Kitchen,Couple,en,2024-08,3.0,2024-08-17,12,Numa Nook - frederics-serviced-apartment
Netherlands,Medium Room,Couple,nl,2024-12,10.0,2024-12-27,3,Numa Nook - frederics-serviced-apartment
Turkey,Medium Room,Solo traveller,tr,2024-12,8.0,2024-12-24,3,Numa Nook - frederics-serviced-apartment
Italy,Medium Room,Group,it,2024-12,9.0,2024-12-22,2,Numa Nook - frederics-serviced-apartment
Germany,Medium Room,Couple,de,2024-12,8.0,2024-12-16,1,Numa Nook - frederics-serviced-apartment
Spain,Extra Large Studio with Kitchen and Sofa Bed,Family,es,2024-12,9.0,2024-12-11,4,Numa Nook - frederics-serviced-apartment
Denmark,Large Studio with Kitchen,Couple,da,2024-12,8.0,2024-12-10,3,Numa Nook - frederics-serviced-apartment
Argentina,Large Studio with Kitchen,Couple,es,2024-12,9.0,2024-12-09,5,Numa Nook - frederics-serviced-apartment
Spain,Extra Large Studio with Kitchen and Balcony,Couple,es,2024-12,10.0,2024-12-08,4,Numa Nook - frederics-serviced-apartment
Spain,Extra Large Studio with Kitchen and Sofa Bed,Family,es,2024-12,9.0,2024-12-03,3,Numa Nook - frederics-serviced-apartment
Italy,Extra Large Studio with Kitchen and Sofa Bed,Family,it,2024-11,9.0,2024-11-28,3,Numa Nook - frederics-serviced-apartment
Lithuania,Medium Room,Family,lt,2024-11,8.0,2024-11-21,2,Numa Nook - frederics-serviced-apartment
Spain,Large Studio with Kitchen,Couple,es,2024-11,10.0,2024-11-20,3,Numa Nook - frederics-serviced-apartment
Switzerland,Medium Room,Couple,de,2024-11,9.0,2024-11-19,3,Numa Nook - frederics-serviced-apartment
Germany,Extra Large Studio with Kitchen and Balcony,Couple,de,2024-11,9.0,2024-11-11,2,Numa Nook - frederics-serviced-apartment
Germany,Large Studio with Kitchen,Couple,de,2024-11,9.0,2024-11-10,4,Numa Nook - frederics-serviced-apartment
Switzerland,Large Studio with Kitchen,Solo traveller,de,2024-11,9.0,2024-11-09,4,Numa Nook - frederics-serviced-apartment
Germany,Medium Room,Solo traveller,de,2024-11,9.0,2024-11-07,1,Numa Nook - frederics-serviced-apartment
Israel,Extra Large Studio with Kitchen and Balcony,Couple,he,2024-11,10.0,2024-11-03,7,Numa Nook - frederics-serviced-apartment
France,Extra Large Studio with Kitchen and Balcony,Couple,fr,2024-11,8.0,2024-11-03,6,Numa Nook - frederics-serviced-apartment
France,Extra Large Studio with Kitchen and Sofa Bed,Family,fr,2024-11,9.0,2024-11-01,7,Numa Nook - frederics-serviced-apartment
Serbia,Large Studio with Kitchen,Couple,ru,2024-10,9.0,2024-10-30,3,Numa Nook - frederics-serviced-apartment
Israel,Medium Room,Family,he,2024-10,10.0,2024-10-28,1,Numa Nook - frederics-serviced-apartment
Israel,Medium Room,Family,he,2024-10,9.0,2024-10-27,6,Numa Nook - frederics-serviced-apartment
Spain,Large Studio with Kitchen,Couple,es,2024-10,9.0,2024-10-27,3,Numa Nook - frederics-serviced-apartment
Belgium,Extra Large Studio with Kitchen and Balcony,Couple,fr,2024-10,10.0,2024-10-26,4,Numa Nook - frederics-serviced-apartment
Germany,Medium Room,Group,de,2024-10,8.0,2024-10-18,3,Numa Nook - frederics-serviced-apartment
France,Medium Room,Couple,fr,2024-10,10.0,2024-10-15,3,Numa Nook - frederics-serviced-apartment
Estonia,Extra Large Studio with Kitchen and Sofa Bed,Couple,et,2024-10,10.0,2024-10-14,2,Numa Nook - frederics-serviced-apartment
Germany,Medium Room,Group,de,2024-10,8.0,2024-10-14,3,Numa Nook - frederics-serviced-apartment
Israel,Extra Large Studio with Kitchen and Sofa Bed,Family,ru,2024-10,10.0,2024-10-12,1,Numa Nook - frederics-serviced-apartment
France,Large Studio with Kitchen,Couple,fr,2024-10,9.0,2024-10-06,7,Numa Nook - frederics-serviced-apartment
Argentina,Extra Large Studio with Kitchen and Balcony,Family,es,2024-09,10.0,2024-09-24,4,Numa Nook - frederics-serviced-apartment
Latvia,Extra Large Studio with Kitchen and Sofa Bed,Group,lv,2024-09,9.0,2024-09-16,3,Numa Nook - frederics-serviced-apartment
Peru,Large Studio with Kitchen,Family,es,2024-09,9.0,2024-09-12,4,Numa Nook - frederics-serviced-apartment
Germany,Extra Large Studio with Kitchen and Balcony,Family,de,2024-09,10.0,2024-09-10,3,Numa Nook - frederics-serviced-apartment
Spain,Extra Large Studio with Kitchen and Sofa Bed,Family,es,2024-09,8.0,2024-09-09,3,Numa Nook - frederics-serviced-apartment
Argentina,Large Studio with Kitchen,Solo traveller,es-ar,2024-09,9.0,2024-09-03,3,Numa Nook - frederics-serviced-apartment
Spain,Extra Large Studio with Kitchen and Sofa Bed,Family,es,2024-08,10.0,2024-08-31,4,Numa Nook - frederics-serviced-apartment
Brazil,Medium Room,Couple,pt-br,2024-08,10.0,2024-08-31,5,Numa Nook - frederics-serviced-apartment
Germany,Extra Large Studio with Kitchen and Balcony,Family,de,2024-08,9.0,2024-08-30,4,Numa Nook - frederics-serviced-apartment
Germany,Large Studio with Kitchen,Couple,de,2024-08,8.0,2024-08-26,7,Numa Nook - frederics-serviced-apartment
Spain,1 Bedroom Apartment with Sofa Bed and Terrace,Family,es,2024-08,8.0,2024-08-24,5,Numa Nook - frederics-serviced-apartment
