mean_rating,low_score_proportion,variance_rating,rating_std,review_count,confidence_interval,recent_trend,low_score_trend,variance_trend,stay_type_variation,room_type_variation,guest_origin_variation,origin_count,max_origin_diff,main_origin_ratio,time_variation,performance_deviation,stability_index,risk_score,combined_name,year,month,date
7.2,0.24,5.750000000000001,2.39791576165636,25,1.9796219565550874,0.008000000000000007,0.0096,0.22999999999999993,0.9522318846426944,1.784744379456061,1.5228012019766999,13,5.5,0.44,,-0.6594759938385337,,,Numa Artol - excelsiordusseldorf,2024,9,2024-09-01
6.76,0.36,6.023333333333333,2.454248017893329,25,2.026127581603385,0.07039999999999999,-0.025600000000000005,0.16093333333333334,1.1815776054729126,1.8938863628939187,3.074739817173261,10,9.0,0.56,,-0.8801311079205882,,,Numa Artol - excelsiordusseldorf,2024,10,2024-10-01
7.625,0.1875,3.85,1.9621416870348585,16,2.091103003576727,0.1015625,-0.05078125,-0.2593749999999999,1.2472191289246475,1.266739763972707,1.667592335533737,9,5.0,0.375,,-0.5678898011730683,,,Numa Artol - excelsiordusseldorf,2024,11,2024-11-01
8.0,0.17857142857142858,3.185185185185185,1.784708711578779,28,1.3840755864435614,0.0,0.006377551020408163,0.04232804232804228,0.6333333333333332,0.6658157835290267,1.238196984016279,9,3.428571428571429,0.25,,-0.3640633162330656,0.1851410678362361,,Numa Artol - excelsiordusseldorf,2024,12,2024-12-01
8.233333333333333,0.2,4.2540229885057474,2.062528300049662,30,1.540321448951591,-0.058888888888888914,0.006666666666666667,-1.208199233716475,0.8317161178432652,0.9431096343018267,1.8080111506812269,18,5.5,0.13333333333333333,,-0.048227559139918434,,,Numa Barberini - capriceroma,2024,7,2024-07-01
8.604651162790697,0.11627906976744186,3.6733111849390925,1.9165884234595316,43,1.1796777094846007,-0.03100775193798451,0.0023255813953488376,0.048249131248329365,0.1839818778384454,0.5552939102340099,1.9430666389488966,23,8.0,0.16279069767441862,,0.12221993144160759,0.3699042021580209,,Numa Barberini - capriceroma,2024,8,2024-08-01
6.75,0.4375,6.774193548387097,2.6027280972831366,32,1.876767092664279,-0.04375000000000001,0.014583333333333334,0.14999999999999994,1.0029585863463784,1.3389242966982522,2.8205785929083493,17,9.0,0.21875,,-0.9050467538055886,,,Numa Barberini - capriceroma,2024,9,2024-09-01
6.967741935483871,0.2903225806451613,6.032258064516128,2.456065566005136,31,1.8017842456869548,-0.03440860215053763,0.00967741935483871,0.20007415647015203,0.628371011068318,1.8400557110848383,2.2938842084780044,21,8.0,0.1935483870967742,,-0.7673964145088376,,,Numa Barberini - capriceroma,2024,10,2024-10-01
8.744186046511627,0.06976744186046512,2.7663344407530457,1.6632301226087285,43,1.0237333573387737,0.04418604651162791,0.001550387596899227,0.02461908580593425,0.2520466114254775,0.5451391285574372,1.809001707983489,26,8.0,0.13953488372093023,,0.08461970347285613,,,Numa Barberini - capriceroma,2024,11,2024-11-01
8.529411764705882,0.07352941176470588,2.9394205443371386,1.7144738389188499,68,0.8299821581037463,0.004411764705882363,0.0014705882352941178,0.05289046653144017,0.2520083381770339,0.4772409049215184,1.3249252621505367,26,5.0,0.27941176470588236,,-0.048325197136930335,0.498649394723579,,Numa Barberini - capriceroma,2024,12,2024-12-01
9.0,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.5,,0.3576680324053048,,,Numa Barberini - capriceroma,2025,1,2025-01-01
8.3,0.1,3.7888888888888883,1.946506842754191,10,2.78489422503554,-0.16999999999999993,0.01,0.17888888888888893,0.6718548123582124,1.1205157542647741,1.3228756555322954,7,3.0,0.3,,-0.012197582480778443,,,Numa Belfort - belfort-berlin,2024,7,2024-07-01
8.23076923076923,0.07692307692307693,4.525641025641027,2.1273554065179208,13,2.5710960121506536,-0.13609467455621307,0.00591715976331361,0.001972386587771128,1.7710375699216756,1.3416407864998736,0.8547254269972059,5,1.833333333333334,0.3076923076923077,,-0.08469739550954844,0.2137197609379907,,Numa Belfort - belfort-berlin,2024,8,2024-08-01
8.0,0.1,4.0,2.0,10,2.861427623953361,0.1,0.01,0.35,1.14564392373896,0.8539125638299665,1.3844373104863459,7,4.0,0.3,,-0.22290575389710304,,,Numa Belfort - belfort-berlin,2024,9,2024-09-01
